"0.id","0.description","0.awp","0.gdp","0.cause","0.severity","0.completed","0.confirmed","0.roadName","0.lastUpdatedTimestamp","0.current","0.latitude","0.longitude","0.teEventType","0.delay","0.returnToFreeFlow","0.creationDate","0.overallEndDate","0.overallStartDate","0.periods.0.id","0.periods.0.eventId","0.periods.0.startPeriod","0.periods.0.endPeriod","0.offSRN","0.eventReference","0.displayM6TollPromo","0.laneClosureDescription","0.fullClosure","0.idProvidedBySource","0.linkIds.0","0.linkIds.1","0.additionalDescription","0.formatDesc.0","0.formatDesc.1","0.formatDesc.2","0.formatDesc.3","0.formatDesc.4","0.gdpFormatted.0","0.gdpFormatted.1","0.gdpFormatted.2","0.gdpFormatted.3","0.gdpFormatted.4","0.awpFormatted.0","0.junction_ds_desc","0.junction_us_desc","_key","0.eventLanes.0.laneName","0.eventLanes.0.laneStatus","0.eventLanes.1.laneName","0.eventLanes.1.laneStatus","0.eventLanes.2.laneName","0.eventLanes.2.laneStatus","0.eventLanes.3.laneName","0.eventLanes.3.laneStatus","0.eventLanes.4.laneName","0.eventLanes.4.laneStatus","0.periods.1.id","0.periods.1.eventId","0.periods.1.startPeriod","0.periods.1.endPeriod","0.periods.2.id","0.periods.2.eventId","0.periods.2.startPeriod","0.periods.2.endPeriod","0.periods.3.id","0.periods.3.eventId","0.periods.3.startPeriod","0.periods.3.endPeriod","0.periods.4.id","0.periods.4.eventId","0.periods.4.startPeriod","0.periods.4.endPeriod","0.periods.5.id","0.periods.5.eventId","0.periods.5.startPeriod","0.periods.5.endPeriod","0.periods.6.id","0.periods.6.eventId","0.periods.6.startPeriod","0.periods.6.endPeriod","0.periods.7.id","0.periods.7.eventId","0.periods.7.startPeriod","0.periods.7.endPeriod","0.periods.8.id","0.periods.8.eventId","0.periods.8.startPeriod","0.periods.8.endPeriod","0.periods.9.id","0.periods.9.eventId","0.periods.9.startPeriod","0.periods.9.endPeriod","0.periods.10.id","0.periods.10.eventId","0.periods.10.startPeriod","0.periods.10.endPeriod","0.periods.11.id","0.periods.11.eventId","0.periods.11.startPeriod","0.periods.11.endPeriod","0.periods.12.id","0.periods.12.eventId","0.periods.12.startPeriod","0.periods.12.endPeriod","0.linkIds.2","0.awpFormatted.1","0.awpFormatted.2","0.awpFormatted.3","0.awpFormatted.4","0.awpFormatted.5","0.periods.13.id","0.periods.13.eventId","0.periods.13.startPeriod","0.periods.13.endPeriod","0.periods.14.id","0.periods.14.eventId","0.periods.14.startPeriod","0.periods.14.endPeriod","0.linkIds.3","0.linkIds.4","0.awpFormatted.6","1.id","1.description","1.awp","1.gdp","1.cause","1.severity","1.completed","1.confirmed","1.roadName","1.lastUpdatedTimestamp","1.current","1.latitude","1.longitude","1.teEventType","1.delay","1.returnToFreeFlow","1.creationDate","1.overallEndDate","1.overallStartDate","1.periods.0.id","1.periods.0.eventId","1.periods.0.startPeriod","1.periods.0.endPeriod","1.offSRN","1.eventReference","1.displayM6TollPromo","1.eventLanes.0.laneName","1.eventLanes.0.laneStatus","1.eventLanes.1.laneName","1.eventLanes.1.laneStatus","1.eventLanes.2.laneName","1.eventLanes.2.laneStatus","1.eventLanes.3.laneName","1.eventLanes.3.laneStatus","1.laneClosureDescription","1.fullClosure","1.idProvidedBySource","1.linkIds.0","1.additionalDescription","1.formatDesc.0","1.formatDesc.1","1.formatDesc.2","1.formatDesc.3","1.gdpFormatted.0","1.gdpFormatted.1","1.gdpFormatted.2","1.gdpFormatted.3","1.awpFormatted.0","1.junction_ds_desc","1.junction_us_desc","1.formatDesc.4","1.gdpFormatted.4","1.linkIds.1","1.linkIds.2","1.linkIds.3","2.id","2.description","2.awp","2.gdp","2.cause","2.severity","2.completed","2.confirmed","2.roadName","2.lastUpdatedTimestamp","2.current","2.latitude","2.longitude","2.teEventType","2.delay","2.returnToFreeFlow","2.creationDate","2.overallEndDate","2.overallStartDate","2.periods.0.id","2.periods.0.eventId","2.periods.0.startPeriod","2.periods.0.endPeriod","2.periods.1.id","2.periods.1.eventId","2.periods.1.startPeriod","2.periods.1.endPeriod","2.periods.2.id","2.periods.2.eventId","2.periods.2.startPeriod","2.periods.2.endPeriod","2.periods.3.id","2.periods.3.eventId","2.periods.3.startPeriod","2.periods.3.endPeriod","2.periods.4.id","2.periods.4.eventId","2.periods.4.startPeriod","2.periods.4.endPeriod","2.periods.5.id","2.periods.5.eventId","2.periods.5.startPeriod","2.periods.5.endPeriod","2.offSRN","2.eventReference","2.displayM6TollPromo","2.eventLanes.0.laneName","2.eventLanes.0.laneStatus","2.eventLanes.1.laneName","2.eventLanes.1.laneStatus","2.eventLanes.2.laneName","2.eventLanes.2.laneStatus","2.eventLanes.3.laneName","2.eventLanes.3.laneStatus","2.laneClosureDescription","2.fullClosure","2.idProvidedBySource","2.linkIds.0","2.additionalDescription","2.formatDesc.0","2.formatDesc.1","2.formatDesc.2","2.formatDesc.3","2.gdpFormatted.0","2.gdpFormatted.1","2.gdpFormatted.2","2.gdpFormatted.3","2.awpFormatted.0","2.awpFormatted.1","2.awpFormatted.2","2.awpFormatted.3","2.awpFormatted.4","2.awpFormatted.5","2.awpFormatted.6","2.junction_ds_desc","2.junction_us_desc","0.linkIds.5","0.linkIds.6","0.linkIds.7","1.periods.1.id","1.periods.1.eventId","1.periods.1.startPeriod","1.periods.1.endPeriod","1.periods.2.id","1.periods.2.eventId","1.periods.2.startPeriod","1.periods.2.endPeriod","1.periods.3.id","1.periods.3.eventId","1.periods.3.startPeriod","1.periods.3.endPeriod","1.periods.4.id","1.periods.4.eventId","1.periods.4.startPeriod","1.periods.4.endPeriod","1.periods.5.id","1.periods.5.eventId","1.periods.5.startPeriod","1.periods.5.endPeriod","1.periods.6.id","1.periods.6.eventId","1.periods.6.startPeriod","1.periods.6.endPeriod","1.periods.7.id","1.periods.7.eventId","1.periods.7.startPeriod","1.periods.7.endPeriod","1.periods.8.id","1.periods.8.eventId","1.periods.8.startPeriod","1.periods.8.endPeriod","1.periods.9.id","1.periods.9.eventId","1.periods.9.startPeriod","1.periods.9.endPeriod","1.awpFormatted.1","1.awpFormatted.2","1.awpFormatted.3","1.awpFormatted.4","1.awpFormatted.5","2.formatDesc.4","2.gdpFormatted.4"
"3815606",,"","Location : The M1 northbound between junctions J35  and J36 
Reason : Horticultural works
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 35a to Jct 36. A616 eastbound and westbound Manchester road to Newton chambers.
Carriageway closures for general cleaning and maintenance.
Diversion route in place via National highways and local authority network.","LOW",false,false,"M1",1654801705513,true,53.462563,-1.4490924,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400613",false,,false,"240746",116025101,,,"Location : The M1 northbound between junctions J35  and J36 ","Reason : Horticultural works","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J35  and J36 ","Reason : Horticultural works","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J35A","J35","116025101","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815605",,"","Location : The M1 northbound between junctions J35A  and J36 
Reason : Horticultural works
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 35a to Jct 36. A616 eastbound and westbound Manchester road to Newton chambers.
Carriageway closures for general cleaning and maintenance.
Diversion route in place via National highways and local authority network.","LOW",false,false,"M1",1654801705274,true,53.474934,-1.4587952,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400612",false,,false,"240746",116025401,,,"Location : The M1 northbound between junctions J35A  and J36 ","Reason : Horticultural works","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J35A  and J36 ","Reason : Horticultural works","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J36","J35A","116025401","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815651",,"","Location : The M1 northbound at junction J34 
Reason : Emergency barrier repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 33 to Jct 34
Lane closure for barrier repair.","LOW",false,false,"M1",1654801658794,true,53.40938,-1.3971524,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400658",false,,false,"269887",116025702,,,"Location : The M1 northbound at junction J34 ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound at junction J34 ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J34","J33","116025702","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3818077",,"Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022
Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022
","Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 05:30 on 10 June 2022
","M1 Northbound Jct 1 to Jct 5Carriageway and Entry slip road closures for surfacing worksDiversion via Local Authority roads","HIGHEST",false,false,"M1",1654808463290,true,51.572533,-0.23062085,"ROADWORKS",,,,1654923600000,1654808400000,,,1654635600000,1654662600000,false,"RW-22-06-06-100451",false,,true,"259100",123013001,199111903,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","J5","J4","123013001","Lane 1","CLOSED","Lane 2","CLOSED",,,,,,,,,1654722000000,1654749000000,,,1654808400000,1654835400000,,,1654898400000,1654923600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200110944,"Reason : Road repairs are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022","Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022",,,,,,,,,,108025501,200130636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199112202,200130635,108024801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814101",,"","Location : The M1 northbound between junctions J29A  and J31 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801594628,true,53.260292,-1.3143483,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300804",false,,false,"267302",114008701,123015301,,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J29A","123015301","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200045946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814099",,"","Location : The M1 southbound between junctions J31  and J30 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801593865,true,53.33518,-1.2870948,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300802",false,,false,"267302",114008802,123015601,,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J31","123015501","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114008501,,,,,,,,,,,,,,123015501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814099",,"","Location : The M1 southbound between junctions J31  and J30 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801593865,true,53.33518,-1.2870948,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300802",false,,false,"267302",114008802,123015601,,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J31","123015601","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114008501,,,,,,,,,,,,,,123015501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815738",,"","Location : The M1 northbound between junctions J16  and J18 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 05:00 on 10 June 2022
","M1 northbound and southbound between Jct 16 and Watford Gap Services
Lane closures due to maintenance work","LOW",false,false,"M1",1654805073029,true,52.234673,-1.033671,"ROADWORKS",,,,1654833600000,1654804800000,,,1654804800000,1654833600000,false,"RW-22-06-02-400745",false,,false,"269245",123016901,,,"Location : The M1 northbound between junctions J16  and J18 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 northbound between junctions J16  and J18 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"","J17","J16","123016901","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3619354",,"","Location : The M1 northbound between junctions J14  and J15 
Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022
","","HIGHEST",false,false,"M1",1654787539666,true,52.05836,-0.7007035,"ROADWORKS",,,,1656968400000,1654750800000,,,1654750800000,1656968400000,false,"RW-21-12-27-100520",false,,false,"248241",123017801,123017701,,"Location : The M1 northbound between junctions J14  and J15 ","Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022","Location : The M1 northbound between junctions J14  and J15 ","Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022","","J15","J14","123017701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108019502,,,,,,,,,,,,,,108020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3619354",,"","Location : The M1 northbound between junctions J14  and J15 
Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022
","","HIGHEST",false,false,"M1",1654787539666,true,52.05836,-0.7007035,"ROADWORKS",,,,1656968400000,1654750800000,,,1654750800000,1656968400000,false,"RW-21-12-27-100520",false,,false,"248241",123017801,123017701,,"Location : The M1 northbound between junctions J14  and J15 ","Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022","Location : The M1 northbound between junctions J14  and J15 ","Name : M1 J14 northbound access : M1 northbound between J14 and J15 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 00:00 on 6 May 2022 to 22:00 on 4 July 2022","","J15","J14","123017801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108019502,,,,,,,,,,,,,,108020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3823537",,"Location : The M1 southbound between junctions J15  and J14 
Reason : Roadworks are planned
Status : Pending
Schedule : From 21:00 on 9 June 2022 to 06:00 on 10 June 2022
Schedule : Expect disruption everyday between 22:00 and 06:00 from 23 June 2022 to 25 June 2022
","Location : The M1 southbound between junctions J15  and J14 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 Northbound and Southbound
Jct 14 to Hartwell Area 7/8 Border - Various Lane closures and Carriageway closures for Smart Motorway works on behalf of CostainGT
","LOW",false,false,"M1",1654806923484,true,52.12823,-0.8185661,"ROADWORKS",,,,1656133200000,1654804800000,,,1654804800000,1654837200000,false,"RW-22-06-09-400865",false,,false,"248241",123017901,,,"Location : The M1 southbound between junctions J15  and J14 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J15  and J14 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J15  and J14 ","J14","J15","123017901","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL",,,,,1656018000000,1656046800000,,,1656104400000,1656133200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reason : Roadworks are planned","Status : Pending","Schedule : From 21:00 on 9 June 2022 to 06:00 on 10 June 2022","Schedule : Expect disruption everyday between 22:00 and 06:00 from 23 June 2022 to 25 June 2022",,,,,,,,,,,,,"3823388",,"Location : The M1 southbound between junctions J15  and J14 
Reason : Roadworks are planned
Status : Pending
Schedule : Expect disruption everyday between 21:00 and 06:00 from 9 June 2022 to 12 June 2022
Schedule : Expect disruption everyday between 21:00 and 06:00 from 13 June 2022 to 15 June 2022
Schedule : Expect disruption everyday between 21:00 and 06:00 from 20 June 2022 to 25 June 2022
","Location : The M1 southbound between junctions J15  and J14 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Hartwell to Jct 15.
Carriageway, lane closures, 24 hour narrow lanes and speed restrictions due to construction works (SMART Motorways).","LOW",false,false,"M1",1654806909978,true,52.175163,-0.8757767,"ROADWORKS",,,,1656133200000,1654804800000,,,1654804800000,1654837200000,false,"RW-22-06-09-400716",false,"Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL",,false,"75425",123017901,,"Location : The M1 southbound between junctions J15  and J14 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 southbound between junctions J15  and J14 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 southbound between junctions J15  and J14 ","J14","J15",,,,,,"3813822",,"","Location : The M1 southbound between junctions J15  and J14 
Name : M1 southbound between J15 and J14 : MAJOR SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 21:02 on 9 June 2022 to 06:00 on 27 June 2022
","","LOW",false,false,"M1",1654804959270,true,52.180477,-0.88544464,"ROADWORKS",,,,1656306000000,1654804800000,,,1654804800000,1656306000000,,,,,,,,,,,,,,,,,,,,,false,"RW-22-06-01-300525",false,,,,,,,,,,false,"75425",123017901,,"Location : The M1 southbound between junctions J15  and J14 ","Name : M1 southbound between J15 and J14 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Location : The M1 southbound between junctions J15  and J14 ","Name : M1 southbound between J15 and J14 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","",,,,,,,"J14","J15",,,,,,1654891200000,1654923600000,,,1654977600000,1655010000000,,,1655150400000,1655182800000,,,1655236800000,1655269200000,,,1655755200000,1655787600000,,,1655841600000,1655874000000,,,1655928000000,1655960400000,,,1656014400000,1656046800000,,,1656100800000,1656133200000,"Reason : Roadworks are planned","Status : Pending","Schedule : Expect disruption everyday between 21:00 and 06:00 from 9 June 2022 to 12 June 2022","Schedule : Expect disruption everyday between 21:00 and 06:00 from 13 June 2022 to 15 June 2022","Schedule : Expect disruption everyday between 21:00 and 06:00 from 20 June 2022 to 25 June 2022","Period : from 21:02 on 9 June 2022 to 06:00 on 27 June 2022","Period : from 21:02 on 9 June 2022 to 06:00 on 27 June 2022"
"3823636",,"","Location : The M1 southbound between junctions J2  and J1 
Reason : Emergency roadworks
Status : Currently Active
Period : expect disruption until 05:00 on 10 June 2022
","M1 southbound Jct 2 to Jct 1
Lane 1 closure for emergency works","LOW",false,false,"M1",1654804884580,true,51.5771,-0.23642565,"ROADWORKS",,,,1654833600000,1654804800000,,,1654804800000,1654833600000,false,"RW-22-06-09-400968",false,,false,"273278",199109602,126043501,,"Location : The M1 southbound between junctions J2  and J1 ","Reason : Emergency roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 southbound between junctions J2  and J1 ","Reason : Emergency roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"","J1","J2","126043501","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3823636",,"","Location : The M1 southbound between junctions J2  and J1 
Reason : Emergency roadworks
Status : Currently Active
Period : expect disruption until 05:00 on 10 June 2022
","M1 southbound Jct 2 to Jct 1
Lane 1 closure for emergency works","LOW",false,false,"M1",1654804884580,true,51.5771,-0.23642565,"ROADWORKS",,,,1654833600000,1654804800000,,,1654804800000,1654833600000,false,"RW-22-06-09-400968",false,,false,"273278",199109602,126043501,,"Location : The M1 southbound between junctions J2  and J1 ","Reason : Emergency roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 southbound between junctions J2  and J1 ","Reason : Emergency roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"","J1","J2","199109602","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
